family,instance_id,non_hand_constructed,seed,prior_name,alpha,horizon,world_count,history_id,history_depth,information_state_id,state_x,state_q,state_knowledge,remaining_horizon,past_cost,reachable_world_count,reachable_world_ids,state_prior_probability,static_committed_action,static_conditional_reoptimized_action,nested_conditional_action,static_action_mismatch,static_vs_nested_action_difference,static_committed_conditional_cvar_regret,static_reoptimized_conditional_cvar_regret,static_conditional_cvar_improvement,static_value_mismatch,nested_conditional_dynamic_regret_value,exact_world_enumeration
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.5,9,32,s>bl[K=-]>lm[K=-]>ext[K=-]>lm[K=-]>bl[K=-],5,x=bl|q=q1|K=-|h=4,bl,q1,-,4,12.573027222,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,s,s,s,0,0,5.7496931542,5.7496931542,0,0,-6.82333406775,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.5,9,32,s>bl[K=-]>lm[K=-]>ext[K=-]>lm[K=-]>bl[K=-]>s[K=-],6,x=s|q=q1|K=-|h=3,s,q1,-,3,15.8287913412,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,br,br,br,0,0,5.7496931542,5.7496931542,0,0,-10.079098187,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.5,9,32,s>bl[K=-]>lm[K=-]>ext[K=-]>lm[K=-]>bl[K=-]>s[K=-]>br[K=-],7,x=br|q=q1|K=-|h=2,br,q1,-,2,20.6950013654,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,rm,rm,rm,0,0,5.7496931542,5.7496931542,0,0,-14.9453082112,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.5,9,32,s>bl[K=-]>lm[K=-]>ext[K=-]>lm[K=-]>bl[K=-]>s[K=-]>br[K=-]>rm[K=-],8,x=rm|q=q1|K=-|h=1,rm,q1,-,1,24.3828191483,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,fire,fire,fire,0,0,5.7496931542,5.7496931542,0,0,-18.6331259941,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.75,9,32,s,0,x=s|q=q0|K=-|h=9,s,q0,-,9,0,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,bl,bl,bl,0,0,6.36081125014,6.36081125014,0,0,6.36081125014,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.75,9,32,s>bl[K=-],1,x=bl|q=q0|K=-|h=8,bl,q0,-,8,3.25576411922,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,lm,lm,lm,0,0,6.36081125014,6.36081125014,0,0,3.10504713092,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.75,9,32,s>bl[K=-]>lm[K=-],2,x=lm|q=q0|K=-|h=7,lm,q0,-,7,6.55424861971,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,ext,ext,ext,0,0,6.36081125014,6.36081125014,0,0,-0.193437369569,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.75,9,32,s>bl[K=-]>lm[K=-]>ext[K=-],3,x=ext|q=q1|K=-|h=6,ext,q1,-,6,7.91439567059,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,lm,lm,lm,0,0,6.36081125014,6.36081125014,0,0,-1.55358442044,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.75,9,32,s>bl[K=-]>lm[K=-]>ext[K=-]>lm[K=-],4,x=lm|q=q1|K=-|h=5,lm,q1,-,5,9.27454272146,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,bl,bl,bl,0,0,6.36081125014,6.36081125014,0,0,-2.91373147132,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.75,9,32,s>bl[K=-]>lm[K=-]>ext[K=-]>lm[K=-]>bl[K=-],5,x=bl|q=q1|K=-|h=4,bl,q1,-,4,12.573027222,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,s,s,s,0,0,6.36081125014,6.36081125014,0,0,-6.21221597181,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.75,9,32,s>bl[K=-]>lm[K=-]>ext[K=-]>lm[K=-]>bl[K=-]>s[K=-],6,x=s|q=q1|K=-|h=3,s,q1,-,3,15.8287913412,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,br,br,br,0,0,6.36081125014,6.36081125014,0,0,-9.46798009103,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.75,9,32,s>bl[K=-]>lm[K=-]>ext[K=-]>lm[K=-]>bl[K=-]>s[K=-]>br[K=-],7,x=br|q=q1|K=-|h=2,br,q1,-,2,20.6950013654,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,rm,rm,rm,0,0,6.36081125014,6.36081125014,0,0,-14.3341901153,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.75,9,32,s>bl[K=-]>lm[K=-]>ext[K=-]>lm[K=-]>bl[K=-]>s[K=-]>br[K=-]>rm[K=-],8,x=rm|q=q1|K=-|h=1,rm,q1,-,1,24.3828191483,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,fire,fire,fire,0,0,6.36081125014,6.36081125014,0,0,-18.0220078982,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.9,9,32,s,0,x=s|q=q0|K=-|h=9,s,q0,-,9,0,32,d0:0;d1:0;d2:0;d3:0;d4:0|d0:0;d1:0;d2:0;d3:0;d4:1|d0:0;d1:0;d2:0;d3:1;d4:0|d0:0;d1:0;d2:0;d3:1;d4:1|d0:0;d1:0;d2:1;d3:0;d4:0|d0:0;d1:0;d2:1;d3:0;d4:1|d0:0;d1:0;d2:1;d3:1;d4:0|d0:0;d1:0;d2:1;d3:1;d4:1|d0:0;d1:1;d2:0;d3:0;d4:0|d0:0;d1:1;d2:0;d3:0;d4:1|d0:0;d1:1;d2:0;d3:1;d4:0|d0:0;d1:1;d2:0;d3:1;d4:1|d0:0;d1:1;d2:1;d3:0;d4:0|d0:0;d1:1;d2:1;d3:0;d4:1|d0:0;d1:1;d2:1;d3:1;d4:0|d0:0;d1:1;d2:1;d3:1;d4:1|d0:1;d1:0;d2:0;d3:0;d4:0|d0:1;d1:0;d2:0;d3:0;d4:1|d0:1;d1:0;d2:0;d3:1;d4:0|d0:1;d1:0;d2:0;d3:1;d4:1|d0:1;d1:0;d2:1;d3:0;d4:0|d0:1;d1:0;d2:1;d3:0;d4:1|d0:1;d1:0;d2:1;d3:1;d4:0|d0:1;d1:0;d2:1;d3:1;d4:1|d0:1;d1:1;d2:0;d3:0;d4:0|d0:1;d1:1;d2:0;d3:0;d4:1|d0:1;d1:1;d2:0;d3:1;d4:0|d0:1;d1:1;d2:0;d3:1;d4:1|d0:1;d1:1;d2:1;d3:0;d4:0|d0:1;d1:1;d2:1;d3:0;d4:1|d0:1;d1:1;d2:1;d3:1;d4:0|d0:1;d1:1;d2:1;d3:1;d4:1,1,bl,bl,bl,0,0,6.36081125014,6.36081125014,0,0,6.36081125014,1
